scene,frame,id,type,loc_x,loc_y,loc_z
0019,212,43,Pedestrian,-3.6453519999999995,1.339648,18.243088
0019,212,44,Pedestrian,2.295576,1.136845,19.465283
0019,213,14,Pedestrian,2.901574,1.39857,4.224603
0019,213,19,Pedestrian,4.31406,1.344819,6.142444
0019,213,25,Pedestrian,-1.61752,1.42078,12.178111999999999
0019,213,26,Pedestrian,-2.107032,1.416496,11.985866999999999
0019,213,27,Pedestrian,0.07043200000000001,1.231498,17.300196
0019,213,33,Pedestrian,0.790547,1.097985,25.315031
0019,213,34,Pedestrian,1.418383,1.1834209999999998,17.07498
0019,213,37,Pedestrian,3.4723879999999996,1.035574,21.129535999999998
0019,213,43,Pedestrian,-3.73516,1.340567,18.078604000000002
0019,213,44,Pedestrian,2.335317,1.124383,19.372936
0019,214,14,Pedestrian,2.960696,1.3925969999999999,4.072272
0019,214,19,Pedestrian,4.294618,1.309589,5.996039
0019,214,25,Pedestrian,-1.6083479999999999,1.429901,11.836813000000001
0019,214,26,Pedestrian,-2.084885,1.4356879999999999,11.577401
0019,214,27,Pedestrian,0.130448,1.231781,17.172249
0019,214,33,Pedestrian,0.833197,1.098162,25.185456
0019,214,34,Pedestrian,1.463406,1.181082,16.936123000000002
0019,214,37,Pedestrian,3.485808,1.025733,21.005589
0019,214,43,Pedestrian,-3.790568,1.3521610000000002,17.913646
0019,214,44,Pedestrian,2.380576,1.123681,19.264454
0019,215,14,Pedestrian,3.019819,1.386624,3.919942
0019,215,19,Pedestrian,4.275453,1.2999209999999999,5.849709
0019,215,25,Pedestrian,-1.599177,1.4390209999999999,11.495515
0019,215,26,Pedestrian,-2.06323,1.409338,11.168801
0019,215,27,Pedestrian,0.19046400000000002,1.232065,17.044303
0019,215,33,Pedestrian,0.8758469999999999,1.0983399999999999,25.05588
0019,215,34,Pedestrian,1.508429,1.178743,16.797266
0019,215,37,Pedestrian,3.499229,1.0158909999999999,20.881641000000002
0019,215,43,Pedestrian,-3.8459769999999995,1.3637549999999998,17.748687
0019,215,44,Pedestrian,2.4258349999999997,1.1229799999999999,19.155972
0019,216,14,Pedestrian,3.078941,1.380652,3.767612
0019,216,19,Pedestrian,4.2826889999999995,1.3174620000000001,5.708411
0019,216,25,Pedestrian,-1.590005,1.448141,11.154216
0019,216,26,Pedestrian,-2.041258,1.4123450000000002,10.760287
0019,216,27,Pedestrian,0.25048000000000004,1.232348,16.916356
0019,216,33,Pedestrian,0.9184979999999999,1.098517,24.926305
0019,216,34,Pedestrian,1.553451,1.176404,16.658409
0019,216,37,Pedestrian,3.5126489999999997,1.00605,20.757694
0019,216,43,Pedestrian,-3.901386,1.375349,17.583729
0019,216,44,Pedestrian,2.471094,1.122278,19.047489000000002
0019,217,14,Pedestrian,3.126203,1.382643,3.6229459999999998
0019,217,19,Pedestrian,4.289951,1.337359,5.56712
0019,217,25,Pedestrian,-1.580834,1.4572610000000001,10.812918
0019,217,26,Pedestrian,-2.019129,1.429816,10.351817
0019,217,27,Pedestrian,0.310496,1.232631,16.788408999999998
0019,217,33,Pedestrian,0.961148,1.098694,24.796729
0019,217,34,Pedestrian,1.598474,1.174066,16.519551
0019,217,37,Pedestrian,3.580115,1.005024,20.645703
0019,217,43,Pedestrian,-3.9567940000000004,1.386944,17.418770000000002
0019,217,44,Pedestrian,2.516353,1.1215760000000001,18.939007
0019,218,14,Pedestrian,3.173465,1.384634,3.478279
0019,218,19,Pedestrian,4.297037,1.3410870000000001,5.425782
0019,218,25,Pedestrian,-1.551015,1.460919,10.429683
0019,218,26,Pedestrian,-2.000115,1.455822,9.967373
0019,218,27,Pedestrian,0.40998100000000004,1.2285700000000002,16.670351999999998
0019,218,33,Pedestrian,1.003798,1.098871,24.667153
0019,218,34,Pedestrian,1.6434970000000002,1.171727,16.380694000000002
0019,218,37,Pedestrian,3.647582,1.003998,20.533713
0019,218,43,Pedestrian,-4.0122029999999995,1.3985379999999998,17.253811
0019,218,44,Pedestrian,2.561612,1.120874,18.830524
0019,219,14,Pedestrian,3.220727,1.386626,3.3336129999999997
0019,219,19,Pedestrian,4.303955,1.3292030000000001,5.284397
0019,219,25,Pedestrian,-1.521197,1.464576,10.046449
0019,219,26,Pedestrian,-1.98127,1.466205,9.582884
0019,219,27,Pedestrian,0.509467,1.224508,16.552296
0019,219,33,Pedestrian,1.0368899999999999,1.0926690000000001,24.559177
0019,219,34,Pedestrian,1.690955,1.1809180000000001,16.249010000000002
0019,219,37,Pedestrian,3.7150480000000003,1.002972,20.421723
0019,219,43,Pedestrian,-4.0985629999999995,1.402623,17.09178
0019,219,44,Pedestrian,2.6254299999999997,1.1182969999999999,18.731366
0019,220,14,Pedestrian,3.267989,1.388617,3.188946
0019,220,19,Pedestrian,4.310782,1.30892,5.142987000000001
0019,220,25,Pedestrian,-1.491378,1.468233,9.663215
0019,220,26,Pedestrian,-1.9623259999999998,1.485766,9.198421000000002
0019,220,27,Pedestrian,0.608953,1.2204469999999998,16.43424
0019,220,33,Pedestrian,1.069982,1.086466,24.451201
0019,220,34,Pedestrian,1.7384130000000002,1.19011,16.117325
0019,220,37,Pedestrian,3.782514,1.001946,20.309732999999998
0019,220,40,Pedestrian,4.5598849999999995,0.9004409999999999,23.363688
0019,220,43,Pedestrian,-4.184923,1.406708,16.929748999999997
0019,220,44,Pedestrian,2.689247,1.1157190000000001,18.632207
0019,221,14,Pedestrian,3.3152510000000004,1.390609,3.04428
0019,221,19,Pedestrian,4.324547,1.3072700000000002,5.006345
0019,221,25,Pedestrian,-1.46156,1.471891,9.279981
0019,221,26,Pedestrian,-1.9435490000000002,1.489878,8.813913000000001
0019,221,27,Pedestrian,0.708439,1.216385,16.316183
0019,221,33,Pedestrian,1.1030739999999999,1.080264,24.343225
0019,221,34,Pedestrian,1.785871,1.199301,15.985641000000001
0019,221,37,Pedestrian,3.8499809999999997,1.00092,20.197743
0019,221,40,Pedestrian,4.629496,0.9071620000000001,23.229842
0019,221,43,Pedestrian,-4.269701,1.41065,16.771288000000002
0019,221,44,Pedestrian,2.7530650000000003,1.113141,18.533048
0019,222,19,Pedestrian,4.3386059999999995,1.332811,4.869785
0019,222,25,Pedestrian,-1.431741,1.4755479999999999,8.896747
0019,222,26,Pedestrian,-1.9850759999999998,1.477833,8.410188
0019,222,27,Pedestrian,0.807925,1.212324,16.198127
0019,222,33,Pedestrian,1.136166,1.0740610000000002,24.235249
0019,222,34,Pedestrian,1.833329,1.208493,15.853956
0019,222,37,Pedestrian,3.8401339999999995,1.0194219999999998,20.066896
0019,222,40,Pedestrian,4.699107,0.913883,23.095995000000002
0019,222,43,Pedestrian,-4.357643,1.414878,16.605687
0019,222,44,Pedestrian,2.797677,1.13709,18.435238000000002
0019,223,19,Pedestrian,4.352111,1.307094,4.733072
0019,223,25,Pedestrian,-1.451229,1.486816,8.542895
0019,223,26,Pedestrian,-1.9617220000000002,1.4886620000000002,8.051936999999999
0019,223,27,Pedestrian,0.8565360000000001,1.222393,16.050461
0019,223,33,Pedestrian,1.169258,1.0678590000000001,24.127272
0019,223,34,Pedestrian,1.880787,1.217684,15.722272
0019,223,37,Pedestrian,3.830287,1.037925,19.93605
0019,223,40,Pedestrian,4.768717,0.9206040000000001,22.962149
0019,223,43,Pedestrian,-4.4440029999999995,1.418963,16.443655
0019,223,44,Pedestrian,2.84229,1.161038,18.337426999999998
0019,224,19,Pedestrian,4.3662529999999995,1.3402690000000002,4.596533999999999
0019,224,25,Pedestrian,-1.470716,1.498085,8.189043
0019,224,26,Pedestrian,-1.940045,1.500102,7.670311999999999
0019,224,27,Pedestrian,0.9051469999999999,1.2324620000000002,15.902795999999999
0019,224,33,Pedestrian,1.169514,1.078449,24.026316
0019,224,34,Pedestrian,1.900059,1.2165700000000002,15.605614000000001
0019,224,37,Pedestrian,3.820439,1.056427,19.805204
0019,224,40,Pedestrian,4.8320620000000005,0.92785,22.830051
0019,224,43,Pedestrian,-4.5687809999999995,1.432627,16.251089
0019,224,44,Pedestrian,2.856112,1.1730559999999999,18.226994
0019,225,19,Pedestrian,4.379716999999999,1.310737,4.459809
0019,225,25,Pedestrian,-1.490204,1.5093530000000002,7.835191
0019,225,26,Pedestrian,-1.9183689999999998,1.511542,7.2886869999999995
0019,225,27,Pedestrian,0.953759,1.242531,15.755131
0019,225,28,Pedestrian,-3.4439550000000003,1.203058,25.15342
0019,225,29,Pedestrian,-4.0138050000000005,1.204681,25.535458
0019,225,33,Pedestrian,1.169769,1.0890389999999999,23.92536
0019,225,34,Pedestrian,1.91933,1.2154559999999999,15.488954999999999
0019,225,37,Pedestrian,3.8105919999999998,1.074929,19.674357
0019,225,40,Pedestrian,4.8954059999999995,0.9350959999999999,22.697953
0019,225,43,Pedestrian,-4.693559,1.446291,16.058523
0019,225,44,Pedestrian,2.869934,1.185074,18.116562
0019,226,25,Pedestrian,-1.509692,1.520621,7.481339
0019,226,26,Pedestrian,-1.8966919999999998,1.522982,6.907061
0019,226,27,Pedestrian,1.00237,1.2526,15.607465
0019,226,28,Pedestrian,-3.463171,1.198099,24.807075
0019,226,29,Pedestrian,-4.035101999999999,1.195971,25.213936999999998
0019,226,33,Pedestrian,1.170025,1.0996290000000002,23.824403
0019,226,34,Pedestrian,1.938602,1.214342,15.372297
0019,226,37,Pedestrian,3.8007449999999996,1.093431,19.543511
0019,226,40,Pedestrian,4.932218,0.927452,22.582107
0019,226,43,Pedestrian,-4.8183370000000005,1.459955,15.865956
0019,226,44,Pedestrian,2.883756,1.197092,18.00613
0019,227,25,Pedestrian,-1.52918,1.5318889999999998,7.1274869999999995
0019,227,26,Pedestrian,-1.875015,1.534422,6.525436
0019,227,27,Pedestrian,1.050981,1.262669,15.4598
0019,227,28,Pedestrian,-3.482387,1.1931399999999999,24.460729999999998
0019,227,29,Pedestrian,-4.056399,1.1872610000000001,24.892416
0019,227,33,Pedestrian,1.170281,1.110219,23.723447
0019,227,34,Pedestrian,1.9578740000000001,1.213227,15.255638000000001
0019,227,37,Pedestrian,3.778125,1.087033,19.439242
0019,227,40,Pedestrian,4.96903,0.9198069999999999,22.466260000000002
0019,227,43,Pedestrian,-4.943115,1.473619,15.67339
0019,227,44,Pedestrian,2.897579,1.209109,17.895697
0019,228,25,Pedestrian,-1.5512139999999999,1.5323200000000001,6.794347
0019,228,26,Pedestrian,-1.8927669999999999,1.5330219999999999,6.194826
0019,228,27,Pedestrian,1.0609,1.261886,15.336487
0019,228,28,Pedestrian,-3.501603,1.188181,24.114385000000002
0019,228,29,Pedestrian,-4.0776959999999995,1.178552,24.570894
0019,228,33,Pedestrian,1.170536,1.120809,23.622491
0019,228,34,Pedestrian,1.9771459999999998,1.212113,15.138979999999998
0019,228,37,Pedestrian,3.7555050000000003,1.080634,19.334973
0019,228,40,Pedestrian,5.0058419999999995,0.912163,22.350413
0019,228,43,Pedestrian,-5.067893,1.487283,15.480823000000001
0019,228,44,Pedestrian,2.9114009999999997,1.221127,17.785265
0019,229,25,Pedestrian,-1.573249,1.532751,6.461206
0019,229,26,Pedestrian,-1.905827,1.533419,5.770587
0019,229,27,Pedestrian,1.070818,1.261103,15.213173999999999
0019,229,28,Pedestrian,-3.5208199999999996,1.183222,23.76804
0019,229,29,Pedestrian,-4.098994,1.169842,24.249373000000002
0019,229,33,Pedestrian,1.126487,1.134209,23.502525
0019,229,34,Pedestrian,1.9526259999999998,1.222573,15.008904999999999
0019,229,37,Pedestrian,3.732885,1.074236,19.230704
0019,229,40,Pedestrian,5.014059,0.8977379999999999,22.237391
0019,229,43,Pedestrian,-5.221215,1.488418,15.284445999999999
0019,229,44,Pedestrian,2.914247,1.2183709999999999,17.674738
0019,230,25,Pedestrian,-1.595284,1.533181,6.1280660000000005
0019,230,26,Pedestrian,-1.9212330000000002,1.532917,5.3931629999999995
0019,230,27,Pedestrian,1.0807360000000001,1.26032,15.089862
0019,230,28,Pedestrian,-3.540036,1.178264,23.421694
0019,230,29,Pedestrian,-4.120291,1.161132,23.927851999999998
0019,230,33,Pedestrian,1.082438,1.147609,23.38256
0019,230,34,Pedestrian,1.928107,1.233032,14.878829999999999
0019,230,37,Pedestrian,3.710265,1.0678370000000001,19.126435
0019,230,40,Pedestrian,5.022275,0.8833129999999999,22.124369
0019,230,43,Pedestrian,-5.374537,1.489552,15.088068
0019,230,44,Pedestrian,2.917093,1.215616,17.564211
0019,231,25,Pedestrian,-1.617319,1.533612,5.794925
0019,231,26,Pedestrian,-1.936639,1.5324149999999999,5.015738
0019,231,27,Pedestrian,1.090654,1.2595370000000001,14.966548999999999
0019,231,28,Pedestrian,-3.610954,1.209121,23.048754000000002
0019,231,29,Pedestrian,-4.213278,1.191475,23.59534
0019,231,33,Pedestrian,1.038389,1.161009,23.262594
0019,231,34,Pedestrian,1.903588,1.243492,14.748755
0019,231,37,Pedestrian,3.687645,1.061439,19.022166
0019,231,40,Pedestrian,4.975658,0.909342,22.006995
0019,231,43,Pedestrian,-5.527858999999999,1.490687,14.891689999999999
0019,231,44,Pedestrian,2.884923,1.233745,17.458358999999998
0019,232,25,Pedestrian,-1.639354,1.534043,5.461785
0019,232,26,Pedestrian,-1.951181,1.562128,4.628652
0019,232,27,Pedestrian,1.1005719999999999,1.2587540000000002,14.843237
0019,232,28,Pedestrian,-3.6818730000000004,1.239978,22.675813
0019,232,29,Pedestrian,-4.306266,1.221817,23.262828
0019,232,33,Pedestrian,0.99434,1.174409,23.142629
0019,232,34,Pedestrian,1.879068,1.253951,14.61868
0019,232,37,Pedestrian,3.601201,1.095156,18.894655
0019,232,40,Pedestrian,4.929041000000001,0.935371,21.889620999999998
0019,232,43,Pedestrian,-5.681181,1.4918209999999998,14.695313
0019,232,44,Pedestrian,2.852754,1.251875,17.352507
0019,233,25,Pedestrian,-1.704596,1.568007,5.101554
0019,233,26,Pedestrian,-1.942916,1.619161,4.232211
0019,233,27,Pedestrian,1.051648,1.286473,14.726485
0019,233,28,Pedestrian,-3.752792,1.270836,22.302872
0019,233,29,Pedestrian,-4.399253,1.25216,22.930316
0019,233,33,Pedestrian,0.95029,1.187808,23.022664000000002
0019,233,34,Pedestrian,1.8545490000000002,1.264411,14.488604999999998
0019,233,37,Pedestrian,3.514757,1.128874,18.767145000000003
0019,233,40,Pedestrian,4.882423,0.9614,21.772247
0019,233,43,Pedestrian,-5.834503,1.492955,14.498935000000001
0019,233,44,Pedestrian,2.820585,1.2700040000000001,17.246656
0019,234,25,Pedestrian,-1.770282,1.5609680000000001,4.741201
0019,234,26,Pedestrian,-1.936736,1.606647,3.8589629999999997
0019,234,27,Pedestrian,1.002725,1.314193,14.609732999999999
0019,234,28,Pedestrian,-3.823711,1.301693,21.929931
0019,234,29,Pedestrian,-4.492241,1.282502,22.597803
0019,234,33,Pedestrian,0.888542,1.221963,22.907213
0019,234,34,Pedestrian,1.8096990000000002,1.285293,14.383289999999999
0019,234,37,Pedestrian,3.4283129999999997,1.162592,18.639634
0019,234,40,Pedestrian,4.835806,0.9874290000000001,21.654872
0019,234,43,Pedestrian,-5.999875,1.512933,14.270117
0019,234,44,Pedestrian,2.744854,1.295636,17.138601
0019,235,25,Pedestrian,-1.835407,1.60579,4.381001
0019,235,26,Pedestrian,-1.9304259999999998,1.606208,3.485751
0019,235,27,Pedestrian,0.953801,1.341913,14.492982000000001
0019,235,28,Pedestrian,-3.8946300000000003,1.33255,21.556991
0019,235,29,Pedestrian,-4.585228,1.312845,22.265291
0019,235,33,Pedestrian,0.826794,1.256117,22.791763
0019,235,34,Pedestrian,1.76485,1.306175,14.277973999999999
0019,235,37,Pedestrian,3.341868,1.19631,18.512124
0019,235,40,Pedestrian,4.789189,1.013459,21.537498
0019,235,43,Pedestrian,-6.165248,1.53291,14.041298000000001
0019,235,44,Pedestrian,2.668032,1.321488,17.02281
0019,236,25,Pedestrian,-1.9006830000000001,1.6366319999999999,4.020761
0019,236,26,Pedestrian,-1.9241669999999997,1.600945,3.112524
0019,236,27,Pedestrian,0.904877,1.369633,14.37623
0019,236,28,Pedestrian,-3.965092,1.367284,21.219258
0019,236,29,Pedestrian,-4.670792,1.3503889999999998,21.924885999999997
0019,236,31,Pedestrian,4.186515,1.059772,22.152334
0019,236,33,Pedestrian,0.765046,1.290271,22.676312
0019,236,34,Pedestrian,1.72,1.327057,14.172659
0019,236,37,Pedestrian,3.255424,1.2300280000000001,18.384614000000003
0019,236,40,Pedestrian,4.728978,1.049553,21.421841
0019,236,43,Pedestrian,-6.330621,1.5528879999999998,13.812479999999999
0019,236,44,Pedestrian,2.59121,1.3473389999999998,16.907020000000003
0019,237,25,Pedestrian,-1.966623,1.606164,3.660338
0019,237,26,Pedestrian,-1.9176509999999998,1.6195709999999999,2.739369
0019,237,27,Pedestrian,0.8559530000000001,1.397353,14.259478
0019,237,28,Pedestrian,-4.035554,1.402017,20.881525
0019,237,29,Pedestrian,-4.756355,1.387932,21.58448
0019,237,31,Pedestrian,4.130548,1.100307,21.789339000000002
0019,237,33,Pedestrian,0.7032970000000001,1.324425,22.560862
0019,237,34,Pedestrian,1.67515,1.347939,14.067343
0019,237,37,Pedestrian,3.18604,1.262042,18.269510999999998
0019,237,40,Pedestrian,4.668768,1.085647,21.306185
0019,237,43,Pedestrian,-6.495993,1.572865,13.583662
0019,237,44,Pedestrian,2.5143880000000003,1.37319,16.79123
0019,238,25,Pedestrian,-1.988546,1.641234,3.3186769999999997
0019,238,26,Pedestrian,-1.901662,1.637964,2.378621
0019,238,27,Pedestrian,0.8402870000000001,1.419341,14.121110999999999
0019,238,28,Pedestrian,-4.106017,1.43675,20.543793
0019,238,29,Pedestrian,-4.841919,1.425476,21.244073999999998
0019,238,31,Pedestrian,4.074580999999999,1.140843,21.426343
0019,238,33,Pedestrian,0.6415489999999999,1.358579,22.445412
0019,238,34,Pedestrian,1.630301,1.3688209999999998,13.962028
0019,238,37,Pedestrian,3.1166549999999997,1.294055,18.154408
0019,238,40,Pedestrian,4.608558,1.121742,21.190528
0019,238,43,Pedestrian,-6.661366,1.592842,13.354842999999999
0019,238,44,Pedestrian,2.433662,1.3992120000000001,16.675382
0019,239,25,Pedestrian,-2.010866,1.6396689999999998,2.9769080000000003
0019,239,27,Pedestrian,0.82462,1.441329,13.982744
0019,239,28,Pedestrian,-4.1764790000000005,1.471484,20.20606
0019,239,29,Pedestrian,-4.927482,1.463019,20.903668
0019,239,31,Pedestrian,4.018614,1.181378,21.063348
0019,239,33,Pedestrian,0.6369,1.39441,22.322797
0019,239,34,Pedestrian,1.6255190000000002,1.391033,13.825181
0019,239,37,Pedestrian,3.047271,1.326069,18.039305
0019,239,40,Pedestrian,4.548347,1.157836,21.074870999999998
0019,239,43,Pedestrian,-6.7956330000000005,1.6264610000000002,13.171276999999998
0019,239,44,Pedestrian,2.38289,1.426497,16.584935
0019,240,25,Pedestrian,-2.032994,1.6557810000000002,2.63519
0019,240,27,Pedestrian,0.808954,1.4633180000000001,13.844377
0019,240,28,Pedestrian,-4.246942,1.506217,19.868327999999998
0019,240,29,Pedestrian,-5.013046,1.5005629999999999,20.563261999999998
0019,240,31,Pedestrian,3.962648,1.221913,20.700353
0019,240,33,Pedestrian,0.63225,1.430241,22.200183
0019,240,34,Pedestrian,1.620738,1.413246,13.688334
0019,240,37,Pedestrian,2.9778860000000003,1.358083,17.924203
0019,240,40,Pedestrian,4.488137,1.19393,20.959214000000003
0019,240,43,Pedestrian,-6.929900999999999,1.66008,12.987711000000001
0019,240,44,Pedestrian,2.3321169999999998,1.453782,16.494487
0019,241,25,Pedestrian,-2.054823,1.6995639999999999,2.293555
0019,241,27,Pedestrian,0.793287,1.485306,13.706010000000001
0019,241,28,Pedestrian,-4.215175,1.522139,19.542023999999998
0019,241,29,Pedestrian,-4.997089,1.512607,20.237969
0019,241,31,Pedestrian,3.906681,1.262448,20.337357
0019,241,33,Pedestrian,0.6276010000000001,1.466071,22.077569
0019,241,34,Pedestrian,1.615956,1.435458,13.551485999999999
0019,241,37,Pedestrian,2.908502,1.390097,17.8091
0019,241,40,Pedestrian,4.4279269999999995,1.230024,20.843557
0019,241,43,Pedestrian,-7.064169000000001,1.693699,12.804145
0019,241,44,Pedestrian,2.349709,1.47858,16.386054
0019,242,27,Pedestrian,0.777621,1.5072940000000001,13.567642999999999
0019,242,28,Pedestrian,-4.183408999999999,1.53806,19.21572
0019,242,29,Pedestrian,-4.981132,1.5246520000000001,19.912675
0019,242,31,Pedestrian,3.901936,1.263565,19.975873999999997
0019,242,33,Pedestrian,0.622951,1.501902,21.954954
0019,242,34,Pedestrian,1.611175,1.457671,13.414639000000001
0019,242,37,Pedestrian,2.93933,1.384077,17.665589
0019,242,40,Pedestrian,4.43569,1.252216,20.744978
0019,242,43,Pedestrian,-7.198436,1.7273180000000001,12.620579
0019,242,44,Pedestrian,2.367301,1.503379,16.277622
0019,243,27,Pedestrian,0.8436110000000001,1.507871,13.433995000000001
0019,243,28,Pedestrian,-4.151643,1.553981,18.889416
0019,243,29,Pedestrian,-4.965175,1.536697,19.587382
0019,243,31,Pedestrian,3.8971910000000003,1.264683,19.614391
0019,243,33,Pedestrian,0.618302,1.537733,21.83234
0019,243,34,Pedestrian,1.606393,1.479884,13.277792000000002
0019,243,37,Pedestrian,2.970159,1.3780569999999999,17.522077
0019,243,40,Pedestrian,4.443454,1.274408,20.6464
0019,243,43,Pedestrian,-7.332704,1.760937,12.437013
0019,243,44,Pedestrian,2.384893,1.5281770000000001,16.169189000000003
0019,244,27,Pedestrian,0.909601,1.508448,13.300347
0019,244,28,Pedestrian,-4.1198760000000005,1.569903,18.563112
0019,244,29,Pedestrian,-4.949218,1.548741,19.262089000000003
0019,244,31,Pedestrian,3.964543,1.268706,19.243135000000002
0019,244,33,Pedestrian,0.692658,1.51627,21.718311
0019,244,34,Pedestrian,1.6656509999999998,1.488564,13.151264999999999
0019,244,37,Pedestrian,3.000987,1.3720370000000002,17.378566
0019,244,40,Pedestrian,4.451218,1.296599,20.547822
0019,244,43,Pedestrian,-7.433730000000001,1.763712,12.265717
0019,245,27,Pedestrian,0.975592,1.509025,13.166699
0019,245,28,Pedestrian,-4.0881099999999995,1.585824,18.236808
0019,245,29,Pedestrian,-4.933261,1.560786,18.936795999999998
0019,245,31,Pedestrian,4.031895,1.27273,18.871878
0019,245,33,Pedestrian,0.7670140000000001,1.494808,21.604282
0019,245,34,Pedestrian,1.724909,1.4972450000000002,13.024738000000001
0019,245,37,Pedestrian,3.031815,1.366017,17.235055
0019,245,40,Pedestrian,4.50138,1.2818399999999999,20.456574
0019,245,43,Pedestrian,-7.534757000000001,1.766487,12.094422
0019,246,27,Pedestrian,1.041582,1.509603,13.033050999999999
0019,246,28,Pedestrian,-3.9715059999999998,1.580517,17.949973999999997
0019,246,29,Pedestrian,-4.85928,1.5646799999999998,18.628157
0019,246,31,Pedestrian,4.099247,1.2767540000000002,18.500622
0019,246,33,Pedestrian,0.8413700000000001,1.4733450000000001,21.490253
0019,246,34,Pedestrian,1.7841669999999998,1.505926,12.89821
0019,246,37,Pedestrian,3.0626439999999997,1.359997,17.091542999999998
0019,246,40,Pedestrian,4.5515419999999995,1.267081,20.365326
0019,246,43,Pedestrian,-7.635783,1.769262,11.923126
0019,247,27,Pedestrian,1.107572,1.5101799999999999,12.899403
0019,247,28,Pedestrian,-3.8549029999999997,1.575209,17.663139
0019,247,29,Pedestrian,-4.785299,1.568573,18.319518
0019,247,31,Pedestrian,4.232407,1.28855,18.125982999999998
0019,247,33,Pedestrian,0.940873,1.492527,21.375048
0019,247,34,Pedestrian,1.843425,1.514607,12.771683
0019,247,37,Pedestrian,3.138332,1.375259,16.924652
0019,247,40,Pedestrian,4.647542,1.284339,20.200468
0019,247,43,Pedestrian,-7.736809,1.7720369999999999,11.751831
0019,248,27,Pedestrian,1.199258,1.526651,12.716694
0019,248,28,Pedestrian,-3.7382989999999996,1.5699020000000001,17.376304
0019,248,29,Pedestrian,-4.711317,1.572467,18.010879
0019,248,31,Pedestrian,4.3655669999999995,1.300346,17.751344
0019,248,32,Pedestrian,3.8338089999999996,1.2762930000000001,18.613174
0019,248,33,Pedestrian,1.040375,1.511708,21.259843
0019,248,34,Pedestrian,1.9026830000000001,1.523288,12.645156
0019,248,37,Pedestrian,3.21402,1.390522,16.757761
0019,248,40,Pedestrian,4.743542,1.301596,20.035609
0019,248,43,Pedestrian,-7.837835000000001,1.7748110000000001,11.580535000000001
0019,249,27,Pedestrian,1.290944,1.543121,12.533986
0019,249,28,Pedestrian,-3.621695,1.564594,17.089470000000002
0019,249,29,Pedestrian,-4.637336,1.5763610000000001,17.70224
0019,249,31,Pedestrian,4.498727,1.312142,17.376704999999998
0019,249,32,Pedestrian,3.9488510000000003,1.324083,18.249786999999998
0019,249,33,Pedestrian,1.13802,1.525341,21.129807999999997
0019,249,34,Pedestrian,1.9696930000000001,1.535722,12.534678999999999
0019,249,37,Pedestrian,3.289708,1.405784,16.590870000000002
0019,249,40,Pedestrian,4.839543,1.3188540000000002,19.870751000000002
0019,249,43,Pedestrian,-7.914548,1.771238,11.414088000000001
0019,250,27,Pedestrian,1.38263,1.559592,12.351277
0019,250,28,Pedestrian,-3.489674,1.611194,16.790110000000002
0019,250,29,Pedestrian,-4.5633550000000005,1.580254,17.393601
0019,250,31,Pedestrian,4.631888,1.3239379999999998,17.002067
0019,250,32,Pedestrian,4.063892,1.371874,17.8864
0019,250,33,Pedestrian,1.235665,1.538975,20.999774
0019,250,34,Pedestrian,2.0367029999999997,1.548157,12.424202000000001
0019,250,37,Pedestrian,3.365396,1.421047,16.423979
0019,250,40,Pedestrian,4.935543,1.336111,19.705892000000002
0019,250,43,Pedestrian,-7.9912600000000005,1.767665,11.247639999999999
0019,251,27,Pedestrian,1.474315,1.576063,12.168567999999999
0019,251,28,Pedestrian,-3.4750980000000005,1.607959,16.534269000000002
0019,251,29,Pedestrian,-4.509492,1.5817459999999999,17.08788
0019,251,31,Pedestrian,4.765048,1.3357350000000001,16.627428
0019,251,32,Pedestrian,4.178933,1.419664,17.523011999999998
0019,251,33,Pedestrian,1.33331,1.552608,20.86974
0019,251,34,Pedestrian,2.103713,1.560592,12.313725
0019,251,37,Pedestrian,3.4410839999999996,1.436309,16.257087
0019,251,40,Pedestrian,5.031543,1.353369,19.541034
0019,251,43,Pedestrian,-8.067973,1.7640919999999998,11.081192
0019,252,27,Pedestrian,1.566001,1.5925340000000001,11.98586
0019,252,28,Pedestrian,-3.4605230000000002,1.604724,16.278427
0019,252,29,Pedestrian,-4.45563,1.583238,16.782159
0019,252,31,Pedestrian,4.80839,1.346767,16.260929
0019,252,32,Pedestrian,4.23497,1.4298309999999999,17.13919
0019,252,33,Pedestrian,1.430955,1.566242,20.739704999999997
0019,252,34,Pedestrian,2.1707229999999997,1.573027,12.203249000000001
0019,252,37,Pedestrian,3.486932,1.4407940000000001,16.139395
0019,252,40,Pedestrian,5.02987,1.359344,19.41217
0019,252,43,Pedestrian,-8.144685,1.760519,10.914745
0019,253,27,Pedestrian,1.6193540000000002,1.5940889999999999,11.824345
0019,253,28,Pedestrian,-3.4253370000000003,1.591691,16.004707
0019,253,29,Pedestrian,-4.401768,1.58473,16.476438
0019,253,31,Pedestrian,4.851732,1.357799,15.894430999999999
0019,253,32,Pedestrian,4.290654,1.407248,16.75527
0019,253,33,Pedestrian,1.5286,1.579875,20.609671
0019,253,34,Pedestrian,2.237733,1.5854620000000001,12.092772
0019,253,36,Pedestrian,2.041448,1.62855,15.388693
0019,253,37,Pedestrian,3.532781,1.445279,16.021701999999998
0019,253,40,Pedestrian,5.028196,1.36532,19.283305
0019,253,43,Pedestrian,-8.221397,1.756946,10.748297
0019,254,27,Pedestrian,1.672706,1.595644,11.662831
0019,254,28,Pedestrian,-3.3901519999999996,1.578657,15.730985999999998
